时间戳,绝对时间,相对时间(s),功能码,参数,校验通过,MagNorm,Mx,My,Mz
15:49:06.297,15:49:06.297,83685.957,0x8A,0x00,True,4,3.16,3.79,-0.43
15:49:36.322,15:49:36.322,83715.982,0x8A,0x00,True,4,3.16,3.75,-0.42
15:50:06.343,15:50:06.343,83746.003,0x8A,0x00,True,4,3.11,3.73,-0.43
15:50:36.343,15:50:36.343,83776.003,0x8A,0x00,True,4,3.15,3.8,-0.46
15:51:06.372,15:51:06.372,83806.032,0x8A,0x00,True,4,3.18,3.8,-0.45
15:51:36.387,15:51:36.387,83836.047,0x8A,0x00,True,4,3.17,3.8,-0.43
15:52:06.413,15:52:06.413,83866.073,0x8A,0x00,True,4,3.14,3.8,-0.48
15:52:36.433,15:52:36.433,83896.093,0x8A,0x00,True,4,3.16,3.82,-0.45
15:53:06.457,15:53:06.457,83926.117,0x8A,0x00,True,4,3.17,3.76,-0.42
15:53:36.468,15:53:36.468,83956.128,0x8A,0x00,True,4,3.17,3.77,-0.45
15:54:06.478,15:54:06.478,83986.138,0x8A,0x00,True,4,3.15,3.75,-0.47
15:54:36.497,15:54:36.497,84016.157,0x8A,0x00,True,4,3.13,3.78,-0.48
15:55:06.517,15:55:06.517,84046.177,0x8A,0x00,True,4,3.17,3.77,-0.44
15:55:36.548,15:55:36.548,84076.208,0x8A,0x00,True,4,3.13,3.78,-0.49
15:56:06.562,15:56:06.562,84106.222,0x8A,0x00,True,4,3.16,3.77,-0.4
15:56:36.583,15:56:36.583,84136.243,0x8A,0x00,True,4,3.16,3.79,-0.46
15:57:06.593,15:57:06.593,84166.253,0x8A,0x00,True,4,3.19,3.79,-0.48
15:57:36.617,15:57:36.617,84196.277,0x8A,0x00,True,4,3.16,3.79,-0.45
15:58:06.647,15:58:06.647,84226.307,0x8A,0x00,True,4,3.16,3.77,-0.44
15:58:36.667,15:58:36.667,84256.327,0x8A,0x00,True,4,3.15,3.76,-0.46
15:59:06.683,15:59:06.683,84286.343,0x8A,0x00,True,4,3.17,3.79,-0.42
15:59:36.723,15:59:36.723,84316.383,0x8A,0x00,True,4,3.15,3.77,-0.41
16:00:06.732,16:00:06.732,84346.392,0x8A,0x00,True,4,3.16,3.77,-0.45
16:00:36.747,16:00:36.747,84376.407,0x8A,0x00,True,4,3.15,3.76,-0.42
16:01:06.772,16:01:06.772,84406.432,0x8A,0x00,True,4,3.19,3.77,-0.4
16:01:36.806,16:01:36.806,84436.466,0x8A,0x00,True,4,3.14,3.75,-0.43
16:02:06.822,16:02:06.822,84466.482,0x8A,0x00,True,4,3.16,3.8,-0.4
16:02:36.827,16:02:36.827,84496.487,0x8A,0x00,True,4,3.18,3.73,-0.49
16:03:06.853,16:03:06.853,84526.513,0x8A,0x00,True,4,3.13,3.75,-0.51
16:03:36.883,16:03:36.883,84556.543,0x8A,0x00,True,4,3.17,3.75,-0.43
16:04:06.893,16:04:06.893,84586.553,0x8A,0x00,True,4,3.18,3.78,-0.43
16:04:36.907,16:04:36.907,84616.567,0x8A,0x00,True,4,3.18,3.81,-0.47
16:05:06.931,16:05:06.931,84646.591,0x8A,0x00,True,4,3.17,3.76,-0.45
16:05:36.964,16:05:36.964,84676.624,0x8A,0x00,True,4,3.16,3.76,-0.49
16:06:06.982,16:06:06.982,84706.642,0x8A,0x00,True,4,3.17,3.79,-0.4
16:06:36.987,16:06:36.987,84736.647,0x8A,0x00,True,4,3.17,3.8,-0.45
16:07:07.022,16:07:07.022,84766.682,0x8A,0x00,True,4,3.14,3.79,-0.43
16:07:37.037,16:07:37.037,84796.697,0x8A,0x00,True,4,3.15,3.76,-0.47
16:08:07.052,16:08:07.052,84826.712,0x8A,0x00,True,4,3.14,3.76,-0.45
16:08:37.082,16:08:37.082,84856.742,0x8A,0x00,True,4,3.15,3.76,-0.44
16:09:07.098,16:09:07.098,84886.758,0x8A,0x00,True,4,3.2,3.77,-0.39
16:09:37.112,16:09:37.112,84916.772,0x8A,0x00,True,4,3.16,3.76,-0.42
16:10:07.132,16:10:07.132,84946.792,0x8A,0x00,True,4,3.15,3.72,-0.42
16:10:37.147,16:10:37.147,84976.807,0x8A,0x00,True,4,3.15,3.75,-0.47
16:11:07.162,16:11:07.162,85006.822,0x8A,0x00,True,4,3.15,3.73,-0.4
16:11:37.192,16:11:37.192,85036.852,0x8A,0x00,True,4,3.16,3.76,-0.43
16:12:07.202,16:12:07.202,85066.862,0x8A,0x00,True,4,3.16,3.76,-0.44
16:12:37.222,16:12:37.222,85096.882,0x8A,0x00,True,4,3.15,3.77,-0.39
16:13:07.232,16:13:07.232,85126.892,0x8A,0x00,True,4,3.18,3.75,-0.44
16:13:37.253,16:13:37.253,85156.913,0x8A,0x00,True,4,3.15,3.73,-0.44
16:14:07.272,16:14:07.272,85186.932,0x8A,0x00,True,4,3.16,3.8,-0.43
16:14:37.290,16:14:37.290,85216.95,0x8A,0x00,True,4,3.15,3.78,-0.47
16:15:07.302,16:15:07.302,85246.962,0x8A,0x00,True,4,3.1,3.8,-0.43
16:15:37.312,16:15:37.312,85276.972,0x8A,0x00,True,4,3.12,3.8,-0.48
16:16:07.338,16:16:07.338,85306.998,0x8A,0x00,True,4,3.12,3.74,-0.44
16:16:37.351,16:16:37.351,85337.011,0x8A,0x00,True,4,3.13,3.78,-0.45
16:17:07.372,16:17:07.372,85367.032,0x8A,0x00,True,4,3.14,3.77,-0.48
16:17:37.388,16:17:37.388,85397.048,0x8A,0x00,True,4,3.17,3.77,-0.48
16:18:07.393,16:18:07.393,85427.053,0x8A,0x00,True,4,3.1,3.77,-0.46
16:18:37.418,16:18:37.418,85457.078,0x8A,0x00,True,4,3.13,3.75,-0.48
16:19:07.433,16:19:07.433,85487.093,0x8A,0x00,True,4,3.14,3.76,-0.49
16:19:37.442,16:19:37.442,85517.102,0x8A,0x00,True,4,3.15,3.79,-0.43
16:20:07.452,16:20:07.452,85547.112,0x8A,0x00,True,4,3.12,3.75,-0.44
16:20:37.467,16:20:37.467,85577.127,0x8A,0x00,True,4,3.14,3.78,-0.43
16:21:07.482,16:21:07.482,85607.142,0x8A,0x00,True,4,3.13,3.75,-0.47
16:21:37.492,16:21:37.492,85637.152,0x8A,0x00,True,4,3.15,3.77,-0.45
16:22:07.522,16:22:07.522,85667.182,0x8A,0x00,True,4,3.11,3.76,-0.45
16:22:37.542,16:22:37.542,85697.202,0x8A,0x00,True,4,3.15,3.72,-0.46
16:23:07.548,16:23:07.548,85727.208,0x8A,0x00,True,4,3.15,3.77,-0.47
16:23:37.567,16:23:37.567,85757.227,0x8A,0x00,True,4,3.14,3.71,-0.46
16:24:07.593,16:24:07.593,85787.253,0x8A,0x00,True,4,3.03,3.67,-0.5
16:24:37.612,16:24:37.612,85817.272,0x8A,0x00,True,4,3.13,3.72,-0.42
16:25:07.628,16:25:07.628,85847.288,0x8A,0x00,True,4,2.91,3.27,-0.61
16:25:37.638,16:25:37.638,85877.298,0x8A,0x00,True,4,2.9,3.3,-0.51
16:26:07.667,16:26:07.667,85907.327,0x8A,0x00,True,4,2.92,3.29,-0.59
16:26:37.687,16:26:37.687,85937.347,0x8A,0x00,True,4,2.95,3.29,-0.52
16:27:07.697,16:27:07.697,85967.357,0x8A,0x00,True,4,2.91,3.29,-0.55
16:27:37.723,16:27:37.723,85997.383,0x8A,0x00,True,4,2.91,3.28,-0.52
16:28:07.737,16:28:07.737,86027.397,0x8A,0x00,True,4,2.95,3.33,-0.48
16:28:37.758,16:28:37.758,86057.418,0x8A,0x00,True,4,2.92,3.33,-0.51
16:29:07.768,16:29:07.768,86087.428,0x8A,0x00,True,4,2.94,3.33,-0.53
16:29:37.782,16:29:37.782,86117.442,0x8A,0x00,True,4,2.93,3.32,-0.58
16:30:07.808,16:30:07.808,86147.468,0x8A,0x00,True,4,2.9,3.27,-0.54
16:30:37.827,16:30:37.827,86177.487,0x8A,0x00,True,4,2.91,3.27,-0.59
16:31:07.843,16:31:07.843,86207.503,0x8A,0x00,True,4,2.96,3.33,-0.63
16:31:37.847,16:31:37.847,86237.507,0x8A,0x00,True,4,2.9,3.32,-0.56
16:32:07.868,16:32:07.868,86267.528,0x8A,0x00,True,4,2.93,3.33,-0.57
16:32:37.883,16:32:37.883,86297.543,0x8A,0x00,True,4,2.94,3.34,-0.56
16:33:07.897,16:33:07.897,86327.557,0x8A,0x00,True,4,2.91,3.33,-0.58
16:33:37.908,16:33:37.908,86357.568,0x8A,0x00,True,4,2.92,3.33,-0.57
16:34:07.923,16:34:07.923,86387.583,0x8A,0x00,True,4,2.94,3.32,-0.58
16:34:37.932,16:34:37.932,86417.592,0x8A,0x00,True,4,2.94,3.33,-0.61
16:35:07.942,16:35:07.942,86447.602,0x8A,0x00,True,4,2.95,3.3,-0.54
16:35:37.942,16:35:37.942,86477.602,0x8A,0x00,True,4,2.91,3.28,-0.59
16:36:07.952,16:36:07.952,86507.612,0x8A,0x00,True,4,2.88,3.36,-0.59
16:36:37.982,16:36:37.982,86537.642,0x8A,0x00,True,4,2.91,3.31,-0.53
16:37:07.987,16:37:07.987,86567.647,0x8A,0x00,True,4,2.93,3.27,-0.56
16:37:37.987,16:37:37.987,86597.647,0x8A,0x00,True,4,2.94,3.29,-0.53
16:38:08.013,16:38:08.013,86627.673,0x8A,0x00,True,4,2.94,3.31,-0.6
16:38:38.013,16:38:38.013,86657.673,0x8A,0x00,True,4,2.91,3.33,-0.55
16:39:08.022,16:39:08.022,86687.682,0x8A,0x00,True,4,2.94,3.32,-0.55
16:39:38.047,16:39:38.047,86717.707,0x8A,0x00,True,4,2.91,3.26,-0.6
16:40:08.058,16:40:08.058,86747.718,0x8A,0x00,True,4,2.94,3.28,-0.54
16:40:38.067,16:40:38.067,86777.727,0x8A,0x00,True,4,3.15,3.73,-0.47
16:41:08.083,16:41:08.083,86807.743,0x8A,0x00,True,4,3.16,3.77,-0.47
16:41:38.093,16:41:38.093,86837.753,0x8A,0x00,True,4,3.13,3.78,-0.48
16:42:08.098,16:42:08.098,86867.758,0x8A,0x00,True,4,3.18,3.74,-0.41
16:42:38.112,16:42:38.112,86897.772,0x8A,0x00,True,4,3.19,3.75,-0.48
16:43:08.132,16:43:08.132,86927.792,0x8A,0x00,True,4,3.15,3.78,-0.46
16:43:38.137,16:43:38.137,86957.797,0x8A,0x00,True,4,3.18,3.75,-0.45
16:44:08.162,16:44:08.162,86987.822,0x8A,0x00,True,4,3.18,3.8,-0.5
16:44:38.167,16:44:38.167,87017.827,0x8A,0x00,True,4,3.21,3.77,-0.46
16:45:08.173,16:45:08.173,87047.833,0x8A,0x00,True,4,3.18,3.78,-0.43
16:45:38.187,16:45:38.187,87077.847,0x8A,0x00,True,4,3.17,3.75,-0.46
16:46:08.200,16:46:08.200,87107.86,0x8A,0x00,True,5,3.19,3.81,-0.5
16:46:38.212,16:46:38.212,87137.872,0x8A,0x00,True,4,3.16,3.76,-0.47
16:47:08.217,16:47:08.217,87167.877,0x8A,0x00,True,4,3.17,3.76,-0.41
16:47:38.232,16:47:38.232,87197.892,0x8A,0x00,True,4,3.14,3.77,-0.45
16:48:08.242,16:48:08.242,87227.902,0x8A,0x00,True,4,3.18,3.8,-0.46
16:48:38.252,16:48:38.252,87257.912,0x8A,0x00,True,4,3.17,3.79,-0.46
16:49:08.263,16:49:08.263,87287.923,0x8A,0x00,True,4,3.17,3.79,-0.49
16:49:38.262,16:49:38.262,87317.922,0x8A,0x00,True,4,3.18,3.77,-0.48
16:50:08.272,16:50:08.272,87347.932,0x8A,0x00,True,5,3.18,3.82,-0.53
16:50:38.292,16:50:38.292,87377.952,0x8A,0x00,True,4,3.2,3.77,-0.48
16:51:08.305,16:51:08.305,87407.965,0x8A,0x00,True,4,3.2,3.75,-0.55
16:51:38.317,16:51:38.317,87437.977,0x8A,0x00,True,4,3.21,3.77,-0.48
16:52:08.327,16:52:08.327,87467.987,0x8A,0x00,True,4,3.18,3.78,-0.47
16:52:38.322,16:52:38.322,87497.982,0x8A,0x00,True,4,3.18,3.76,-0.5
16:53:08.333,16:53:08.333,87527.993,0x8A,0x00,True,4,3.18,3.79,-0.45
16:53:38.353,16:53:38.353,87558.013,0x8A,0x00,True,4,3.19,3.74,-0.49
16:54:08.353,16:54:08.353,87588.013,0x8A,0x00,True,4,3.19,3.75,-0.5
16:54:38.372,16:54:38.372,87618.032,0x8A,0x00,True,4,3.15,3.75,-0.5
16:55:08.377,16:55:08.377,87648.037,0x8A,0x00,True,4,3.15,3.75,-0.46
16:55:38.388,16:55:38.388,87678.048,0x8A,0x00,True,4,3.18,3.77,-0.47
16:56:08.393,16:56:08.393,87708.053,0x8A,0x00,True,4,3.18,3.8,-0.52
16:56:38.397,16:56:38.397,87738.057,0x8A,0x00,True,4,3.2,3.74,-0.49
16:57:08.412,16:57:08.412,87768.072,0x8A,0x00,True,4,3.17,3.73,-0.49
16:57:38.413,16:57:38.413,87798.073,0x8A,0x00,True,4,3.16,3.76,-0.45
16:58:08.422,16:58:08.422,87828.082,0x8A,0x00,True,4,3.17,3.77,-0.46
16:58:38.428,16:58:38.428,87858.088,0x8A,0x00,True,4,3.18,3.72,-0.51
16:59:08.433,16:59:08.433,87888.093,0x8A,0x00,True,4,3.17,3.74,-0.5
16:59:38.447,16:59:38.447,87918.107,0x8A,0x00,True,4,3.18,3.8,-0.46
17:00:08.457,17:00:08.457,87948.117,0x8A,0x00,True,4,3.2,3.79,-0.45
17:00:38.462,17:00:38.462,87978.122,0x8A,0x00,True,4,3.21,3.76,-0.47
17:01:08.482,17:01:08.482,88008.142,0x8A,0x00,True,4,3.19,3.76,-0.49
17:01:38.482,17:01:38.482,88038.142,0x8A,0x00,True,4,3.17,3.76,-0.44
17:02:08.506,17:02:08.506,88068.166,0x8A,0x00,True,4,3.2,3.78,-0.48
17:02:38.507,17:02:38.507,88098.167,0x8A,0x00,True,4,3.19,3.79,-0.45
17:03:08.497,17:03:08.497,88128.157,0x8A,0x00,True,4,3.2,3.78,-0.47
17:03:38.513,17:03:38.513,88158.173,0x8A,0x00,True,4,3.19,3.77,-0.41
17:04:08.507,17:04:08.507,88188.167,0x8A,0x00,True,4,3.19,3.77,-0.54
17:04:38.527,17:04:38.527,88218.187,0x8A,0x00,True,4,3.19,3.73,-0.52
17:05:08.532,17:05:08.532,88248.192,0x8A,0x00,True,4,3.17,3.8,-0.49
17:05:38.547,17:05:38.547,88278.207,0x8A,0x00,True,4,3.15,3.77,-0.42
17:06:08.543,17:06:08.543,88308.203,0x8A,0x00,True,4,3.18,3.76,-0.47
17:06:38.558,17:06:38.558,88338.218,0x8A,0x00,True,4,3.18,3.8,-0.47
17:07:08.562,17:07:08.562,88368.222,0x8A,0x00,True,4,3.18,3.79,-0.46
17:07:38.572,17:07:38.572,88398.232,0x8A,0x00,True,4,3.17,3.8,-0.48
17:08:08.582,17:08:08.582,88428.242,0x8A,0x00,True,4,3.2,3.76,-0.5
17:08:38.582,17:08:38.582,88458.242,0x8A,0x00,True,4,3.18,3.79,-0.43
17:09:08.598,17:09:08.598,88488.258,0x8A,0x00,True,4,3.2,3.79,-0.42
17:09:38.598,17:09:38.598,88518.258,0x8A,0x00,True,4,3.15,3.78,-0.44
17:10:08.612,17:10:08.612,88548.272,0x8A,0x00,True,4,3.17,3.79,-0.53
17:10:38.622,17:10:38.622,88578.282,0x8A,0x00,True,4,3.18,3.79,-0.51
17:11:08.632,17:11:08.632,88608.292,0x8A,0x00,True,4,3.16,3.77,-0.46
17:11:38.647,17:11:38.647,88638.307,0x8A,0x00,True,4,3.14,3.8,-0.45
17:12:08.652,17:12:08.652,88668.312,0x8A,0x00,True,4,3.18,3.73,-0.51
17:12:38.657,17:12:38.657,88698.317,0x8A,0x00,True,4,3.17,3.73,-0.49
17:13:08.673,17:13:08.673,88728.333,0x8A,0x00,True,4,3.19,3.75,-0.47
17:13:38.692,17:13:38.692,88758.352,0x8A,0x00,True,4,3.16,3.76,-0.44
17:14:08.703,17:14:08.703,88788.363,0x8A,0x00,True,4,3.2,3.77,-0.5
17:14:38.708,17:14:38.708,88818.368,0x8A,0x00,True,4,3.16,3.77,-0.44
17:15:08.728,17:15:08.728,88848.388,0x8A,0x00,True,4,3.13,3.78,-0.45
17:15:38.737,17:15:38.737,88878.397,0x8A,0x00,True,4,3.16,3.79,-0.47
17:16:08.747,17:16:08.747,88908.407,0x8A,0x00,True,4,3.18,3.76,-0.48
17:16:38.747,17:16:38.747,88938.407,0x8A,0x00,True,4,3.17,3.78,-0.45
17:17:08.763,17:17:08.763,88968.423,0x8A,0x00,True,4,3.13,3.75,-0.52
17:17:38.782,17:17:38.782,88998.442,0x8A,0x00,True,4,3.13,3.75,-0.48
17:18:08.793,17:18:08.793,89028.453,0x8A,0x00,True,4,3.19,3.81,-0.45
17:18:38.808,17:18:38.808,89058.468,0x8A,0x00,True,4,3.19,3.74,-0.52
17:19:08.833,17:19:08.833,89088.493,0x8A,0x00,True,4,3.18,3.76,-0.49
17:19:38.827,17:19:38.827,89118.487,0x8A,0x00,True,4,3.16,3.75,-0.47
17:20:08.827,17:20:08.827,89148.487,0x8A,0x00,True,4,3.19,3.79,-0.49
17:20:38.842,17:20:38.842,89178.502,0x8A,0x00,True,4,3.17,3.75,-0.47
17:21:08.867,17:21:08.867,89208.527,0x8A,0x00,True,4,3.18,3.76,-0.48
17:21:38.877,17:21:38.877,89238.537,0x8A,0x00,True,4,3.18,3.76,-0.42
17:22:08.893,17:22:08.893,89268.553,0x8A,0x00,True,4,3.17,3.8,-0.46
17:22:38.897,17:22:38.897,89298.557,0x8A,0x00,True,4,3.16,3.74,-0.43
17:23:08.918,17:23:08.918,89328.578,0x8A,0x00,True,4,3.13,3.75,-0.5
17:23:38.912,17:23:38.912,89358.572,0x8A,0x00,True,4,3.14,3.81,-0.52
17:24:08.937,17:24:08.937,89388.597,0x8A,0x00,True,4,3.16,3.77,-0.51
17:24:38.958,17:24:38.958,89418.618,0x8A,0x00,True,4,3.19,3.77,-0.48
17:25:08.962,17:25:08.962,89448.622,0x8A,0x00,True,4,3.17,3.75,-0.49
17:25:38.978,17:25:38.978,89478.638,0x8A,0x00,True,4,3.17,3.76,-0.45
17:26:08.982,17:26:08.982,89508.642,0x8A,0x00,True,4,3.16,3.76,-0.45
17:26:38.992,17:26:38.992,89538.652,0x8A,0x00,True,4,3.18,3.75,-0.46
17:27:09.013,17:27:09.013,89568.673,0x8A,0x00,True,4,3.18,3.73,-0.49
17:27:39.032,17:27:39.032,89598.692,0x8A,0x00,True,4,3.17,3.79,-0.45
17:28:09.048,17:28:09.048,89628.708,0x8A,0x00,True,4,3.17,3.8,-0.46
17:28:39.053,17:28:39.053,89658.713,0x8A,0x00,True,4,3.2,3.79,-0.41
17:29:09.067,17:29:09.067,89688.727,0x8A,0x00,True,4,3.18,3.79,-0.47
17:29:39.067,17:29:39.067,89718.727,0x8A,0x00,True,4,3.16,3.76,-0.43
17:30:09.093,17:30:09.093,89748.753,0x8A,0x00,True,4,3.13,3.78,-0.46
17:30:39.098,17:30:39.098,89778.758,0x8A,0x00,True,4,3.16,3.77,-0.46
17:31:09.107,17:31:09.107,89808.767,0x8A,0x00,True,4,3.18,3.76,-0.47
17:31:39.112,17:31:39.112,89838.772,0x8A,0x00,True,4,3.19,3.76,-0.48
17:32:09.153,17:32:09.153,89868.813,0x8A,0x00,True,4,3.16,3.83,-0.48
17:32:39.143,17:32:39.143,89898.803,0x8A,0x00,True,4,3.16,3.79,-0.46
17:33:09.147,17:33:09.147,89928.807,0x8A,0x00,True,4,3.13,3.75,-0.49
17:33:39.167,17:33:39.167,89958.827,0x8A,0x00,True,4,3.15,3.77,-0.42
17:34:09.182,17:34:09.182,89988.842,0x8A,0x00,True,4,3.14,3.77,-0.5
17:34:39.200,17:34:39.200,90018.86,0x8A,0x00,True,4,3.16,3.8,-0.47
17:35:09.202,17:35:09.202,90048.862,0x8A,0x00,True,4,3.17,3.76,-0.47
17:35:39.213,17:35:39.213,90078.873,0x8A,0x00,True,4,3.16,3.78,-0.43
17:36:09.217,17:36:09.217,90108.877,0x8A,0x00,True,4,3.19,3.79,-0.52
17:36:39.231,17:36:39.231,90138.891,0x8A,0x00,True,4,3.16,3.79,-0.47
17:37:09.248,17:37:09.248,90168.908,0x8A,0x00,True,4,3.14,3.75,-0.5
17:37:39.257,17:37:39.257,90198.917,0x8A,0x00,True,4,3.18,3.8,-0.46
17:38:09.277,17:38:09.277,90228.937,0x8A,0x00,True,4,3.17,3.75,-0.48
17:38:39.297,17:38:39.297,90258.957,0x8A,0x00,True,4,3.16,3.77,-0.43
17:39:09.297,17:39:09.297,90288.957,0x8A,0x00,True,4,3.16,3.76,-0.51
17:39:39.312,17:39:39.312,90318.972,0x8A,0x00,True,4,3.14,3.79,-0.49
17:40:09.330,17:40:09.330,90348.99,0x8A,0x00,True,4,3.17,3.76,-0.47
17:40:39.348,17:40:39.348,90379.008,0x8A,0x00,True,4,3.16,3.79,-0.5
17:41:09.367,17:41:09.367,90409.027,0x8A,0x00,True,4,3.17,3.78,-0.44
17:41:39.372,17:41:39.372,90439.032,0x8A,0x00,True,4,3.17,3.79,-0.49
17:42:09.393,17:42:09.393,90469.053,0x8A,0x00,True,4,3.18,3.78,-0.52
17:42:39.397,17:42:39.397,90499.057,0x8A,0x00,True,4,3.17,3.79,-0.46
17:43:09.432,17:43:09.432,90529.092,0x8A,0x00,True,4,3.18,3.73,-0.48
17:43:39.442,17:43:39.442,90559.102,0x8A,0x00,True,4,3.15,3.78,-0.51
17:44:09.448,17:44:09.448,90589.108,0x8A,0x00,True,4,3.16,3.76,-0.48
17:44:39.467,17:44:39.467,90619.127,0x8A,0x00,True,4,3.17,3.76,-0.46
17:45:09.492,17:45:09.492,90649.152,0x8A,0x00,True,4,3.17,3.76,-0.46
17:45:39.512,17:45:39.512,90679.172,0x8A,0x00,True,4,3.16,3.77,-0.51
17:46:09.520,17:46:09.520,90709.18,0x8A,0x00,True,4,3.16,3.79,-0.47
17:46:39.532,17:46:39.532,90739.192,0x8A,0x00,True,4,3.17,3.77,-0.53
17:47:09.563,17:47:09.563,90769.223,0x8A,0x00,True,4,3.15,3.75,-0.47
17:47:39.572,17:47:39.572,90799.232,0x8A,0x00,True,4,3.15,3.78,-0.54
17:48:09.603,17:48:09.603,90829.263,0x8A,0x00,True,4,3.17,3.75,-0.47
17:48:39.630,17:48:39.630,90859.29,0x8A,0x00,True,4,3.17,3.76,-0.48
17:49:09.632,17:49:09.632,90889.292,0x8A,0x00,True,4,3.16,3.76,-0.46
17:49:39.662,17:49:39.662,90919.322,0x8A,0x00,True,4,3.18,3.76,-0.48
17:50:09.682,17:50:09.682,90949.342,0x8A,0x00,True,4,3.12,3.75,-0.43
17:50:39.683,17:50:39.683,90979.343,0x8A,0x00,True,4,3.18,3.77,-0.5
17:51:09.702,17:51:09.702,91009.362,0x8A,0x00,True,4,3.16,3.76,-0.48
17:51:39.734,17:51:39.734,91039.394,0x8A,0x00,True,4,3.19,3.78,-0.45
17:52:09.752,17:52:09.752,91069.412,0x8A,0x00,True,4,3.18,3.77,-0.51
17:52:39.768,17:52:39.768,91099.428,0x8A,0x00,True,4,3.16,3.77,-0.48
17:53:09.777,17:53:09.777,91129.437,0x8A,0x00,True,4,3.15,3.76,-0.47
17:53:39.808,17:53:39.808,91159.468,0x8A,0x00,True,4,3.13,3.78,-0.45
17:54:09.832,17:54:09.832,91189.492,0x8A,0x00,True,4,3.16,3.77,-0.46
17:54:39.843,17:54:39.843,91219.503,0x8A,0x00,True,4,3.13,3.73,-0.49
17:55:09.862,17:55:09.862,91249.522,0x8A,0x00,True,4,3.15,3.79,-0.43
17:55:39.872,17:55:39.872,91279.532,0x8A,0x00,True,4,3.16,3.82,-0.45
17:56:09.897,17:56:09.897,91309.557,0x8A,0x00,True,4,3.14,3.78,-0.44
17:56:39.917,17:56:39.917,91339.577,0x8A,0x00,True,4,3.15,3.79,-0.5
17:57:09.933,17:57:09.933,91369.593,0x8A,0x00,True,4,3.14,3.75,-0.49
17:57:39.952,17:57:39.952,91399.612,0x8A,0x00,True,4,3.17,3.72,-0.45
17:58:09.973,17:58:09.973,91429.633,0x8A,0x00,True,4,3.14,3.79,-0.54
17:58:39.992,17:58:39.992,91459.652,0x8A,0x00,True,4,3.15,3.75,-0.47
17:59:10.007,17:59:10.007,91489.667,0x8A,0x00,True,4,3.16,3.78,-0.5
17:59:40.025,17:59:40.025,91519.685,0x8A,0x00,True,4,3.2,3.78,-0.47
18:00:10.047,18:00:10.047,91549.707,0x8A,0x00,True,4,3.17,3.81,-0.48
18:00:40.067,18:00:40.067,91579.727,0x8A,0x00,True,4,3.14,3.79,-0.46
18:01:10.093,18:01:10.093,91609.753,0x8A,0x00,True,4,3.14,3.79,-0.47
18:01:40.103,18:01:40.103,91639.763,0x8A,0x00,True,4,3.17,3.75,-0.47
18:02:10.117,18:02:10.117,91669.777,0x8A,0x00,True,4,3.18,3.81,-0.46
18:02:40.143,18:02:40.143,91699.803,0x8A,0x00,True,4,3.14,3.79,-0.43
18:03:10.158,18:03:10.158,91729.818,0x8A,0x00,True,4,3.18,3.78,-0.48
18:03:40.178,18:03:40.178,91759.838,0x8A,0x00,True,4,3.16,3.79,-0.51
18:04:10.207,18:04:10.207,91789.867,0x8A,0x00,True,4,3.17,3.81,-0.51
18:04:40.228,18:04:40.228,91819.888,0x8A,0x00,True,4,3.13,3.76,-0.49
18:05:10.242,18:05:10.242,91849.902,0x8A,0x00,True,4,3.13,3.74,-0.52
18:05:40.262,18:05:40.262,91879.922,0x8A,0x00,True,4,3.17,3.75,-0.44
18:06:10.272,18:06:10.272,91909.932,0x8A,0x00,True,4,3.16,3.79,-0.46
18:06:40.302,18:06:40.302,91939.962,0x8A,0x00,True,4,3.15,3.78,-0.49
18:07:10.322,18:07:10.322,91969.982,0x8A,0x00,True,4,3.16,3.77,-0.47
18:07:40.332,18:07:40.332,91999.992,0x8A,0x00,True,4,3.15,3.78,-0.48
18:08:10.362,18:08:10.362,92030.022,0x8A,0x00,True,4,3.13,3.79,-0.49
18:08:40.377,18:08:40.377,92060.037,0x8A,0x00,True,4,3.14,3.76,-0.47
18:09:10.397,18:09:10.397,92090.057,0x8A,0x00,True,4,3.14,3.76,-0.47
18:09:40.423,18:09:40.423,92120.083,0x8A,0x00,True,4,3.13,3.79,-0.46
18:10:10.423,18:10:10.423,92150.083,0x8A,0x00,True,4,3.16,3.8,-0.53
18:10:40.466,18:10:40.466,92180.126,0x8A,0x00,True,4,3.14,3.77,-0.44
18:11:10.473,18:11:10.473,92210.133,0x8A,0x00,True,4,3.15,3.79,-0.46
18:11:40.487,18:11:40.487,92240.147,0x8A,0x00,True,4,3.16,3.76,-0.47
18:12:10.511,18:12:10.511,92270.171,0x8A,0x00,True,4,3.15,3.79,-0.49
18:12:40.518,18:12:40.518,92300.178,0x8A,0x00,True,4,3.14,3.8,-0.49
18:13:10.542,18:13:10.542,92330.202,0x8A,0x00,True,4,3.13,3.8,-0.46
18:13:40.562,18:13:40.562,92360.222,0x8A,0x00,True,4,3.16,3.77,-0.48
18:14:10.572,18:14:10.572,92390.232,0x8A,0x00,True,4,3.13,3.75,-0.52
18:14:40.598,18:14:40.598,92420.258,0x8A,0x00,True,4,3.15,3.75,-0.54
18:15:10.612,18:15:10.612,92450.272,0x8A,0x00,True,4,3.14,3.79,-0.48
18:15:40.628,18:15:40.628,92480.288,0x8A,0x00,True,4,3.17,3.79,-0.54
18:16:10.647,18:16:10.647,92510.307,0x8A,0x00,True,4,3.17,3.78,-0.48
18:16:40.652,18:16:40.652,92540.312,0x8A,0x00,True,4,3.12,3.78,-0.45
